"ID","IntDate","H4","G3_EDU","H1","AGE","A1","B8_1","A7_1","A10","A13_1","A13_2","A13_3","C8_1","C8_2","C8_3","C8_4","C8_5","C8_6","W5"
"27906906","2022-08-12",0,"University","Male",73,2,6,0,3,NA,0,0,0,0,0,0,1,1,1
"27906907","2022-05-26",0,"Non-University","Male",70,3,0,0,3,NA,0,0,0,0,0,0,0,0,1
"27906909","2022-06-09",0,"University","Female",40,1,4,0,3,NA,0,0,0,0,0,0,0,0,0
"27906910","2022-06-08",0,"Non-University","Female",37,1,4,1,2,NA,0,0,0,0,0,0,0,1,0
"27906911","2022-05-26",0,"Non-University","Male",59,3,5,0,2,NA,0,0,1,0,0,0,1,1,1
"27906912","2022-08-01",0,"Non-University","Male",71,2,5,1,3,NA,0,0,NA,1,NA,NA,NA,NA,1
"27906915","2022-06-10",0,"University","Female",60,3,2,0,3,NA,1,0,1,1,1,1,1,1,1
"27906917","2022-05-26",0,"University","Female",73,3,1,1,3,NA,0,0,0,0,0,0,0,0,1
"27906918","2022-05-28",0,"Non-University","Female",47,3,2,0,3,NA,0,0,0,0,0,0,0,1,0
"27906919","2022-06-13",0,"Non-University","Female",44,2,5,0,3,NA,0,0,1,0,0,1,0,0,0
"27906920","2022-06-22",0,"University","Female",46,2,3,0,2,NA,0,0,0,0,1,0,1,1,1
"27906922","2022-05-26",0,"University","Female",45,2,3,1,3,NA,0,0,0,0,0,0,0,0,0
"27906923","2022-05-28",0,"Non-University","Male",60,2,3,0,3,NA,0,0,0,0,0,0,1,1,0
"27906924","2022-05-29",0,"University","Female",50,2,5,0,3,NA,0,0,0,0,0,0,1,0,1
"27906925","2022-06-03",0,"Non-University","Male",56,2,4,1,3,NA,0,0,0,0,0,0,0,0,0
"27906927","2022-05-27",0,"University","Female",78,3,10,1,3,NA,0,0,0,0,0,1,0,0,1
"27906928","2022-05-25",0,"University","Female",42,2,1,0,3,NA,0,0,0,0,0,0,1,0,1
"27906929","2022-06-15",0,"Non-University","Male",53,2,7,1,3,NA,0,0,0,0,0,0,0,1,0
"27906930","2022-06-12",0,"Non-University","Male",63,2,3,0,3,NA,0,0,0,0,0,0,0,0,0
"27906931","2022-06-04",0,"Non-University","Male",35,3,7,1,3,NA,0,0,0,0,0,0,0,1,1
"27906932","2022-06-19",0,"Non-University","Female",41,1,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27906933","2022-05-26",0,"Non-University","Female",73,3,8,1,3,NA,0,0,0,0,0,0,0,0,0
"27906934","2022-05-26",0,"University","Female",51,2,5,0,3,NA,0,0,0,0,0,0,0,1,1
"27906936","2022-06-12",0,"University","Female",44,2,3,1,3,NA,0,0,0,0,0,0,0,0,0
"27906937","2022-06-03",0,"University","Female",67,3,2,1,3,NA,0,0,1,1,1,1,1,1,1
"27906938","2022-05-26",0,"University","Female",66,3,3,1,3,1,0,0,1,1,0,0,1,1,0
"27906939","2022-06-09",0,"Non-University","Female",59,1,2,1,3,NA,0,0,0,0,0,0,0,0,0
"27906940","2022-08-26",0,"University","Male",48,3,3,1,3,1,0,0,1,1,1,1,1,1,1
"27906942","2022-06-08",0,"University","Female",26,1,7,1,1,NA,0,0,0,0,0,0,0,0,0
"27906943","2022-06-07",0,"University","Female",45,2,5,0,2,NA,0,0,0,0,0,1,0,1,1
"27906944","2022-06-15",0,"University","Male",57,3,7,0,3,NA,0,0,0,0,0,0,0,0,0
"27906945","2022-06-03",0,"University","Male",38,2,0,0,1,NA,0,0,1,1,1,1,1,1,0
"27906947","2022-05-25",0,"Non-University","Female",58,2,10,1,3,NA,0,0,0,0,0,1,1,0,0
"27906952","2022-05-26",0,"Non-University","Male",76,2,5,0,3,NA,0,0,1,0,0,0,1,0,0
"27906953","2022-06-07",0,"Non-University","Male",70,2,5,1,3,NA,0,0,1,0,0,0,0,0,0
"27906955","2022-05-27",0,"University","Male",36,2,6,1,1,NA,0,0,0,0,0,0,0,0,1
"27906958","2022-06-09",0,"Non-University","Male",51,1,8,1,3,NA,0,0,1,1,1,1,1,1,1
"27906959","2022-06-08",0,"Non-University","Male",69,2,5,0,2,NA,0,0,0,0,0,0,0,0,0
"27906960","2022-06-07",0,"Non-University","Female",47,2,8,0,2,NA,0,0,1,1,0,0,1,0,1
"27906961","2022-05-26",0,"University","Female",52,3,0,0,3,NA,1,0,0,0,1,1,1,1,0
"27906962","2022-08-12",0,"University","Female",53,3,6,0,3,NA,0,0,1,1,1,1,1,1,1
"27906963","2022-05-27",0,"Non-University","Male",60,3,8,0,3,NA,0,0,0,0,0,1,1,0,0
"27906965","2022-06-09",0,"Non-University","Female",60,3,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27906967","2022-05-26",0,"Non-University","Male",22,3,10,1,3,NA,0,0,0,0,0,0,0,0,1
"27906968","2022-06-07",0,"Non-University","Female",63,2,6,0,2,NA,0,0,0,0,0,0,0,0,0
"27906969","2022-05-27",0,"University","Female",47,0,3,1,2,NA,0,0,0,0,0,0,0,0,1
"27906971","2022-06-08",0,"Non-University","Female",33,1,5,1,1,NA,0,0,0,0,0,1,1,1,0
"27906974","2022-08-12",1,"Non-University","Male",39,2,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27906975","2022-06-01",0,"Non-University","Male",80,2,6,0,NA,NA,0,0,0,0,0,0,0,0,1
"27906976","2022-08-12",0,"Non-University","Male",72,3,7,0,3,NA,0,1,0,1,0,0,0,0,0
"27906977","2022-07-02",0,"University","Male",40,3,2,0,3,NA,0,0,1,0,0,0,0,1,1
"27906978","2022-05-26",0,"Non-University","Male",67,2,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27906979","2022-06-23",0,"Non-University","Female",66,1,2,0,2,NA,0,0,0,0,1,0,0,1,0
"27906981","2022-05-29",0,"Non-University","Female",70,2,5,0,3,NA,0,0,0,0,0,0,1,0,0
"27906982","2022-06-11",0,"Non-University","Male",73,2,3,1,3,NA,0,0,0,0,0,0,0,0,0
"27906983","2022-09-30",0,"Non-University","Female",27,0,2,1,NA,NA,0,0,0,0,0,0,0,0,0
"27906984","2022-05-27",0,"Non-University","Male",82,2,5,1,2,NA,0,0,0,0,0,0,0,0,0
"27906985","2022-08-25",0,"University","Female",38,2,2,1,3,NA,0,0,0,0,0,0,0,0,0
"27906986","2022-05-28",0,"University","Female",46,2,7,1,3,NA,0,0,1,0,0,1,0,1,0
"27906988","2022-05-26",0,"University","Male",70,3,7,0,3,NA,0,0,1,1,0,0,0,0,0
"27906990","2022-07-05",0,"University","Female",39,3,2,0,3,NA,0,0,0,0,0,0,0,0,0
"27906991","2022-05-26",0,"University","Female",63,3,2,0,3,NA,0,0,0,0,1,1,1,1,0
"27906993","2022-06-01",0,"University","Female",46,3,3,0,3,NA,0,0,0,0,0,0,0,0,1
"27906994","2022-06-09",0,"Non-University","Female",59,3,5,0,3,NA,0,0,0,0,0,1,0,0,0
"27906997","2022-06-11",0,"University","Male",60,3,5,0,3,NA,0,0,1,0,0,0,1,1,0
"27906998","2022-06-14",0,"Non-University","Male",53,2,5,1,3,NA,0,0,0,0,0,0,1,1,0
"27906999","2022-06-07",0,"Non-University","Female",49,1,5,0,NA,NA,0,0,0,0,0,0,0,0,0
"27907000","2022-06-10",0,"University","Male",40,3,2,0,3,NA,0,0,1,0,0,0,1,1,0
"27907001","2022-05-31",0,"University","Male",64,2,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27907002","2022-05-27",0,"Non-University","Female",53,2,3,0,3,NA,0,0,0,0,0,0,1,1,1
"27907003","2022-06-07",0,"University","Female",39,3,7,1,3,NA,0,0,0,0,0,0,0,0,0
"27907004","2022-05-27",0,"Non-University","Female",40,1,1,1,3,NA,0,0,NA,NA,NA,NA,NA,NA,0
"27907005","2022-06-01",0,"Non-University","Male",65,1,6,0,3,NA,0,0,0,0,0,0,0,0,0
"27907006","2022-05-31",0,"Non-University","Male",60,2,8,0,3,NA,0,0,0,0,0,0,0,0,0
"27907007","2022-06-15",0,"University","Female",61,1,6,1,3,NA,0,0,1,0,0,0,0,0,0
"27907008","2022-05-26",0,"Non-University","Male",80,3,5,0,3,NA,0,0,1,1,0,0,1,1,0
"27907010","2022-06-07",0,"Non-University","Female",56,3,3,1,3,NA,0,0,1,0,0,0,0,1,0
"27907011","2022-06-22",0,"University","Female",24,1,5,0,NA,NA,0,0,0,0,0,0,0,0,0
"27907012","2022-05-26",0,"University","Female",31,3,4,1,3,NA,0,0,0,0,0,1,1,1,1
"27907013","2022-06-07",0,"Non-University","Male",72,3,7,1,3,NA,0,0,0,0,0,0,0,0,0
"27907014","2022-05-26",0,"Non-University","Female",52,2,5,1,NA,NA,0,0,0,0,0,0,0,0,1
"27907015","2022-05-26",0,"Non-University","Female",64,3,5,0,3,NA,0,0,0,0,0,0,1,1,1
"27907017","2022-05-26",0,"University","Male",80,3,6,0,3,NA,0,0,0,0,0,1,0,1,1
"27907018","2022-06-10",0,"University","Male",60,3,8,0,3,NA,1,0,1,0,0,0,0,1,1
"27907019","2022-06-06",0,"Non-University","Male",73,2,10,0,3,NA,0,0,0,0,0,0,0,0,0
"27907020","2022-08-12",0,"Non-University","Female",68,2,5,0,3,NA,0,0,0,0,0,0,0,1,0
"27907022","2022-06-10",0,"University","Male",69,3,2,0,3,NA,0,0,1,0,0,0,1,1,1
"27907023","2022-06-07",0,"Non-University","Female",46,1,6,0,3,NA,0,0,0,0,0,0,0,0,0
"27907024","2022-05-26",0,"Non-University","Female",30,2,2,0,NA,NA,0,0,0,0,0,0,0,1,0
"27907025","2022-06-06",0,"University","Female",71,3,6,0,3,NA,0,0,1,NA,NA,NA,1,1,1
"27907026","2022-08-12",0,"Non-University","Female",51,2,5,0,NA,NA,0,0,0,0,0,0,0,0,0
"27907027","2022-05-26",0,"University","Male",39,3,7,0,3,NA,0,0,0,1,0,1,0,1,1
"27907029","2022-05-29",0,"University","Male",52,3,5,1,3,NA,0,0,0,0,0,0,0,0,1
"27907030","2022-08-12",0,"University","Male",66,3,10,0,3,NA,0,0,0,1,0,0,1,0,0
"27907031","2022-06-07",0,"Non-University","Female",82,3,4,1,3,NA,1,0,0,0,0,1,1,0,1
"27907033","2022-08-12",0,"Non-University","Male",57,3,6,1,3,NA,0,0,0,0,0,0,0,0,0
"27907034","2022-06-17",0,"University","Male",28,2,7,0,NA,NA,0,0,0,0,1,1,0,1,0
"27907035","2022-06-01",0,"Non-University","Female",74,2,5,0,3,NA,0,0,0,0,0,0,0,0,1
"27907036","2022-05-26",0,"Non-University","Male",67,2,5,0,3,NA,0,0,0,0,0,1,1,0,1
"27907037","2022-05-26",0,"University","Female",41,3,0,0,3,NA,0,0,1,NA,1,1,1,1,1
"27907039","2022-08-12",0,"University","Female",49,2,4,1,3,NA,1,0,1,0,0,0,1,1,1
"27907040","2022-06-10",0,"Non-University","Female",67,3,2,0,3,NA,0,0,1,0,1,0,1,1,1
"27907042","2022-06-08",0,"Non-University","Female",45,1,5,1,1,NA,0,0,0,0,0,0,0,0,1
"27907043","2022-05-26",0,"Non-University","Female",64,3,2,1,3,NA,0,0,0,0,0,0,0,0,0
"27907044","2022-05-26",0,"University","Female",68,3,2,0,3,NA,1,0,1,1,0,1,0,1,1
"27907047","2022-06-01",0,"University","Male",66,3,6,0,3,NA,0,0,1,0,0,0,0,1,0
"27907048","2022-09-09",0,"Non-University","Male",21,2,4,0,NA,NA,0,0,0,0,0,0,0,0,0
"27907049","2022-05-30",0,"University","Male",23,2,3,1,3,NA,0,0,0,0,0,0,0,0,0
"27907050","2022-05-26",0,"University","Male",50,2,5,0,3,NA,0,0,0,0,0,0,0,1,0
"27907051","2022-05-25",0,"Non-University","Male",89,3,3,0,2,NA,0,0,1,0,0,0,0,0,0
"27907052","2022-05-25",0,"Non-University","Female",21,2,6,0,3,NA,0,0,0,0,0,1,0,0,1
"27907054","2022-06-08",0,"Non-University","Male",57,2,5,0,3,NA,0,0,0,0,0,0,1,0,0
"27907056","2022-05-26",0,"Non-University","Male",40,2,10,1,3,NA,1,0,0,0,0,1,1,1,1
"27907057","2022-09-10",0,"Non-University","Female",56,1,3,0,3,NA,0,0,0,0,0,0,0,0,0
"27907058","2022-06-11",0,"University","Female",76,3,8,0,2,NA,0,0,1,0,1,1,1,0,1
"27907060","2022-08-12",0,"Non-University","Female",68,2,5,1,2,NA,0,0,0,0,1,1,1,1,0
"27907061","2022-06-07",0,"University","Female",47,3,2,1,3,1,1,0,0,0,0,1,0,1,0
"27907062","2022-06-07",0,"Non-University","Female",56,3,2,1,3,NA,0,0,1,1,1,1,1,1,0
"27907063","2022-08-12",0,"Non-University","Female",56,2,8,0,2,NA,0,0,0,0,0,0,0,1,0
"27907064","2022-05-31",0,"Non-University","Female",59,2,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27907066","2022-06-04",0,"Non-University","Male",67,3,4,0,3,1,1,0,0,0,0,0,0,1,0
"27907067","2022-05-27",0,"Non-University","Male",75,2,7,0,3,NA,0,0,0,0,0,1,0,1,1
"27907068","2022-08-12",0,"University","Male",32,3,3,1,2,NA,0,0,1,0,0,1,0,1,1
"27907069","2022-05-26",0,"University","Female",58,3,999,0,3,NA,0,0,0,1,0,1,0,0,1
"27907070","2022-08-12",0,"University","Male",52,2,5,1,1,1,0,0,0,0,0,0,0,0,0
"27907072","2022-06-06",0,"Non-University","Female",38,3,2,0,3,NA,0,0,0,0,0,0,1,1,0
"27907074","2022-06-19",0,"University","Male",57,3,7,1,3,NA,0,0,1,1,1,1,1,1,0
"27907075","2022-06-05",0,"University","Female",50,2,8,0,3,NA,0,0,1,1,0,1,0,1,1
"27907076","2022-06-11",0,"University","Female",81,3,5,0,3,NA,0,0,0,0,0,0,1,1,1
"27907077","2022-05-26",0,"University","Male",68,3,6,1,3,NA,0,0,0,0,1,0,0,0,1
"27907078","2022-06-14",0,"Non-University","Male",57,3,7,0,1,NA,0,0,0,0,0,0,0,0,0
"27907079","2022-05-26",0,"Non-University","Female",79,2,8,0,3,NA,0,0,0,0,0,0,0,0,0
"27907080","2022-06-28",0,"University","Female",32,1,4,0,2,NA,0,0,1,0,0,0,0,1,1
"27907081","2022-06-07",0,"University","Female",60,3,5,0,3,NA,0,0,1,1,0,0,1,1,0
"27907082","2022-05-31",0,"Non-University","Male",86,2,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27907083","2022-08-12",0,"Non-University","Male",45,3,999,0,3,NA,0,0,0,0,0,0,0,0,0
"27907085","2022-06-01",0,"University","Male",49,1,10,0,3,NA,0,0,0,0,0,0,0,1,0
"27907086","2022-06-08",0,"University","Female",43,3,7,1,3,NA,0,0,1,1,0,1,0,1,1
"27907088","2022-06-01",0,"University","Male",62,2,8,0,3,NA,0,0,0,0,0,0,0,0,0
"27907089","2022-05-29",0,"Non-University","Female",66,1,6,1,2,NA,0,0,0,0,0,0,0,0,0
"27907091","2022-06-05",0,"Non-University","Female",68,3,4,0,3,NA,0,0,1,NA,1,1,1,1,1
"27907092","2022-06-06",0,"University","Female",64,3,5,1,3,NA,0,0,0,0,0,1,1,1,1
"27907093","2022-05-24",0,"Non-University","Male",70,1,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27907095","2022-06-09",0,"University","Female",53,2,3,0,3,NA,0,0,1,0,1,0,1,1,1
"27907096","2022-06-03",0,"University","Female",76,2,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27907097","2022-05-25",0,"Non-University","Male",80,3,1,0,3,1,0,0,1,1,0,1,1,1,1
"27907098","2022-05-31",0,"Non-University","Female",28,2,5,1,2,NA,0,0,0,0,0,0,0,1,0
"27907099","2022-06-15",0,"Non-University","Female",55,1,5,1,2,NA,0,0,0,0,0,0,0,0,0
"27907100","2022-06-10",0,"University","Female",74,2,5,1,3,NA,0,0,0,0,0,1,1,1,1
"27907101","2022-06-01",0,"University","Male",48,3,3,1,3,NA,0,0,0,0,1,1,1,1,0
"27907102","2022-05-25",0,"University","Male",76,3,4,0,3,NA,0,0,0,0,0,0,1,1,1
"27907103","2022-06-03",0,"University","Female",73,3,5,0,3,NA,0,0,0,0,0,0,1,1,1
"27907104","2022-06-13",0,"Non-University","Female",77,3,10,1,3,NA,0,0,0,0,0,0,1,1,0
"27907105","2022-06-02",0,"University","Female",63,3,2,0,3,NA,1,0,1,0,1,0,1,1,0
"27907106","2022-08-12",0,"Non-University","Male",73,3,4,1,3,NA,0,0,1,NA,NA,NA,NA,NA,0
"27907108","2022-05-30",0,"University","Female",80,3,3,0,3,NA,0,0,1,1,0,1,1,0,1
"27907110","2022-05-30",0,"Non-University","Male",74,1,4,0,NA,NA,0,0,0,0,0,0,0,0,0
"27907112","2022-05-26",0,"Non-University","Male",55,2,8,0,3,NA,0,0,0,0,0,0,0,0,0
"27907113","2022-06-13",0,"University","Female",60,2,6,0,2,NA,0,0,1,1,0,0,1,1,0
"27907115","2022-05-30",0,"Non-University","Female",46,2,5,0,3,NA,0,0,0,1,0,0,0,1,0
"27907120","2022-05-27",0,"Non-University","Male",72,2,5,0,3,NA,0,0,0,0,0,0,1,1,0
"27907123","2022-08-12",0,"Non-University","Male",72,2,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27907125","2022-06-28",0,"University","Male",57,3,2,1,3,NA,0,0,1,1,1,0,1,1,0
"27907126","2022-05-26",0,"University","Female",36,1,6,0,3,NA,0,0,1,0,1,1,0,1,0
"27907127","2022-06-08",0,"Non-University","Male",69,2,4,0,3,NA,0,0,0,0,0,0,1,0,0
"27907128","2022-05-27",0,"Non-University","Male",59,2,8,1,1,NA,0,0,1,1,0,0,1,1,0
"27907130","2022-05-30",0,"Non-University","Male",39,2,6,0,3,NA,0,0,0,0,0,1,0,1,0
"27907131","2022-05-28",0,"Non-University","Female",69,2,7,0,3,NA,0,0,1,0,0,0,1,NA,1
"27907132","2022-06-13",0,"Non-University","Male",48,3,5,0,3,NA,0,0,0,0,0,0,0,1,0
"27907134","2022-05-26",0,"University","Female",53,2,4,0,3,NA,0,0,0,0,0,0,0,1,0
"27907135","2022-06-05",0,"University","Female",36,1,5,1,2,NA,0,0,0,0,0,0,0,0,1
"27907136","2022-05-30",0,"Non-University","Female",63,2,4,0,3,NA,0,0,0,0,0,1,1,1,1
"27907137","2022-05-30",0,"Non-University","Male",53,2,4,1,3,NA,0,0,0,0,0,1,0,1,0
"27907138","2022-06-27",0,"University","Male",40,1,6,0,3,NA,0,0,0,0,0,0,0,0,0
"27907139","2022-05-26",0,"Non-University","Female",72,3,3,0,3,NA,0,0,0,0,0,0,1,1,1
"27907141","2022-05-28",0,"University","Female",54,3,4,0,3,NA,0,0,0,0,1,1,0,1,1
"27907142","2022-05-26",0,"University","Female",66,2,2,0,3,NA,0,0,0,0,0,0,1,1,0
"27907143","2022-05-30",0,"Non-University","Male",58,1,4,0,NA,NA,0,0,0,0,0,0,0,0,1
"27907144","2022-05-26",0,"Non-University","Male",83,3,999,0,3,NA,0,0,0,0,0,0,0,1,1
"27907145","2022-06-24",0,"Non-University","Male",70,3,5,0,3,NA,0,0,0,0,0,0,1,1,1
"27907148","2022-05-26",0,"Non-University","Female",35,2,8,1,3,NA,0,0,0,0,0,0,1,1,1
"27907149","2022-06-11",0,"Non-University","Female",64,2,5,1,3,NA,0,0,0,1,0,0,0,0,0
"27907150","2022-05-26",0,"Non-University","Female",78,2,0,0,NA,NA,0,0,0,1,0,0,1,1,1
"27907153","2022-06-03",0,"Non-University","Female",48,2,10,0,3,NA,0,1,0,0,1,1,0,0,1
"27907155","2022-05-26",0,"University","Male",71,3,3,0,3,NA,0,0,0,0,0,0,1,1,0
"27907156","2022-06-07",0,"Non-University","Male",73,3,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27907157","2022-05-26",0,"Non-University","Male",73,3,10,1,3,NA,0,0,1,0,0,0,0,0,0
"27907161","2022-05-27",0,"University","Female",40,3,10,0,3,NA,0,0,0,0,0,0,0,0,0
"27907163","2022-06-10",0,"Non-University","Male",77,3,4,0,2,NA,0,0,0,0,0,0,1,0,0
"27907164","2022-05-27",0,"Non-University","Male",74,2,4,1,1,NA,0,0,0,0,0,0,0,1,0
"27907165","2022-05-28",0,"University","Female",73,2,8,0,3,NA,0,0,0,0,0,0,0,0,0
"27907166","2022-08-24",0,"University","Male",49,1,5,1,2,NA,0,0,0,0,0,0,0,0,1
"27907167","2022-06-02",0,"Non-University","Male",71,2,6,0,3,NA,0,0,0,0,0,0,1,0,0
"27907168","2022-05-30",0,"University","Female",46,1,5,0,1,NA,0,0,0,0,0,0,0,0,0
"27907169","2022-05-28",0,"University","Male",59,2,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27907170","2022-06-08",0,"University","Female",49,1,6,0,2,NA,0,0,0,0,0,0,0,0,1
"27907171","2022-05-28",0,"University","Male",53,3,5,0,3,NA,0,0,1,1,0,0,0,0,1
"27907172","2022-06-07",0,"Non-University","Female",60,2,3,1,3,NA,0,0,1,0,0,0,0,1,0
"27907173","2022-06-08",0,"Non-University","Female",59,2,5,0,2,NA,0,0,0,0,0,0,0,0,0
"27907175","2022-05-30",0,"University","Female",37,2,6,0,3,1,0,0,1,1,1,1,1,1,1
"27907176","2022-06-20",0,"Non-University","Female",63,3,6,0,3,NA,0,0,1,1,0,1,0,0,1
"27907177","2022-06-10",0,"Non-University","Male",68,2,1,1,2,NA,0,0,0,0,1,1,1,1,0
"27907178","2022-08-12",0,"Non-University","Male",63,3,5,0,3,NA,0,0,1,1,0,0,1,1,0
"27907179","2022-06-06",0,"University","Female",37,0,7,1,3,NA,0,0,0,0,0,0,1,1,0
"27907180","2022-05-25",0,"Non-University","Male",61,2,5,0,2,NA,0,0,1,0,0,0,0,0,0
"27907181","2022-05-30",0,"University","Female",59,3,2,1,3,NA,0,0,0,0,0,0,0,0,0
"27907183","2022-06-05",0,"University","Female",57,3,5,1,3,NA,0,0,0,1,0,1,1,1,1
"27907184","2022-06-01",0,"Non-University","Male",58,1,3,0,3,NA,0,0,1,0,0,0,0,0,1
"27907186","2022-08-12",0,"Non-University","Male",80,3,5,0,3,NA,0,0,1,1,NA,NA,NA,1,0
"27907187","2022-07-16",0,"University","Female",48,3,4,0,3,NA,0,0,1,0,0,1,1,0,1
"27907190","2022-05-26",0,"Non-University","Male",69,2,5,1,3,NA,0,0,0,0,0,0,0,1,1
"27907192","2022-05-26",0,"Non-University","Male",78,2,7,1,3,NA,0,0,0,0,0,1,1,1,1
"27907194","2022-06-02",0,"University","Male",65,2,5,0,2,NA,0,0,0,0,0,0,0,0,1
"27907195","2022-05-31",0,"University","Male",80,3,6,0,3,NA,0,0,0,0,0,0,0,0,0
"27907196","2022-05-26",0,"Non-University","Female",39,3,1,0,3,1,1,0,0,0,0,0,1,1,1
"27907199","2022-05-27",0,"University","Male",69,3,1,0,3,NA,1,0,1,0,1,0,1,1,0
"27907200","2022-06-15",0,"Non-University","Male",46,2,5,1,1,NA,0,0,0,0,0,0,0,0,0
"27907201","2022-06-21",0,"University","Male",57,3,3,0,3,NA,0,0,1,0,1,0,1,1,1
"27907203","2022-05-26",0,"University","Male",68,3,4,1,3,NA,0,0,1,1,0,1,1,0,1
"27907204","2022-06-07",0,"Non-University","Male",68,3,5,1,3,NA,0,0,0,0,0,0,1,0,0
"27907205","2022-05-27",0,"Non-University","Female",69,3,0,1,3,NA,0,0,1,0,0,0,0,1,0
"27907206","2022-05-26",0,"Non-University","Male",80,1,5,1,2,NA,0,0,0,1,0,0,0,0,1
"27907207","2022-05-28",0,"University","Male",50,3,2,0,3,NA,0,0,1,0,0,0,0,1,0
"27907208","2022-07-21",0,"University","Male",58,2,4,0,3,NA,0,0,0,0,0,0,0,0,1
"27907209","2022-06-07",0,"University","Male",34,2,8,0,1,NA,0,0,0,0,0,0,0,0,0
"27907210","2022-06-08",0,"University","Female",43,2,4,0,3,NA,0,0,0,0,0,1,0,1,1
"27907211","2022-06-02",0,"University","Female",74,3,3,0,3,NA,1,0,1,0,1,1,1,1,0
"27907213","2022-06-17",0,"University","Female",31,2,2,0,3,1,1,0,1,1,1,1,1,1,1
"27907214","2022-05-27",0,"University","Female",49,2,5,0,1,NA,0,0,1,1,0,1,1,0,0
"27907215","2022-07-11",0,"Non-University","Female",30,1,5,0,NA,NA,0,0,0,0,0,0,0,0,0
"27907218","2022-05-27",0,"Non-University","Female",70,3,5,0,3,NA,0,0,0,1,0,0,1,0,1
"27907220","2022-05-27",0,"Non-University","Female",46,1,5,0,NA,NA,0,0,0,0,0,0,0,0,1
"27907224","2022-05-30",0,"University","Female",54,3,5,1,3,NA,0,0,0,0,0,0,0,0,0
"27907225","2022-07-21",0,"Non-University","Male",52,2,8,1,2,NA,0,0,0,0,0,0,0,0,0
"27907226","2022-05-27",0,"Non-University","Male",68,3,4,1,3,NA,0,0,0,0,0,0,0,0,0
"27907228","2022-08-12",0,"Non-University","Male",61,0,5,1,1,NA,0,0,0,0,0,0,0,0,0
"27907230","2022-06-07",0,"Non-University","Female",62,2,5,1,3,NA,0,0,1,0,0,0,0,0,1
"27907231","2022-06-12",0,"Non-University","Female",45,3,5,1,2,NA,0,0,1,1,0,0,1,1,1
"27907233","2022-06-24",0,"University","Male",71,3,2,0,3,1,1,0,1,1,1,1,1,1,0
"27907235","2022-06-09",0,"Non-University","Male",60,2,5,0,3,NA,0,0,1,1,0,1,1,0,1
"27907236","2022-08-01",0,"Non-University","Male",81,3,8,0,3,NA,0,0,NA,NA,NA,1,NA,NA,1
"27907237","2022-06-02",0,"Non-University","Male",67,3,5,0,3,NA,0,0,1,1,0,1,1,1,1
"27907238","2022-05-29",0,"University","Female",25,3,2,0,3,1,1,0,0,0,1,0,0,1,0
"27907239","2022-05-26",0,"Non-University","Female",33,1,5,0,3,NA,0,0,0,0,0,0,0,0,0
"27907240","2022-08-12",0,"Non-University","Male",79,2,6,0,3,NA,1,0,1,0,0,1,0,0,1
"27907241","2022-05-31",0,"Non-University","Male",76,3,8,0,3,NA,0,0,0,0,0,0,0,0,1
"27907242","2022-06-10",0,"University","Female",49,1,5,0,NA,NA,0,0,0,0,0,0,0,1,0
"27907243","2022-05-25",0,"Non-University","Male",79,1,6,1,2,NA,0,0,0,0,0,0,0,0,1
"27907244","2022-05-31",0,"University","Male",65,3,2,0,3,NA,0,0,1,1,1,1,1,1,0
"27907247","2022-08-09",0,"University","Male",33,1,5,0,2,NA,0,0,0,0,0,0,0,1,0
"27907248","2022-06-09",0,"University","Male",31,3,4,0,2,1,0,1,0,0,0,1,1,1,1
"27907249","2022-05-27",0,"University","Female",29,2,3,0,3,NA,0,0,0,0,1,0,0,1,0
"27907251","2022-06-09",0,"University","Male",39,2,4,0,3,NA,0,0,0,0,0,0,0,1,0
"27907252","2022-05-31",0,"Non-University","Male",66,2,5,0,3,NA,0,0,0,1,1,0,0,0,1
"27907253","2022-05-29",0,"Non-University","Male",75,3,7,0,3,NA,0,0,0,0,0,0,0,0,1
"27907254","2022-06-12",0,"Non-University","Female",37,2,3,1,2,NA,0,0,0,0,0,1,1,1,0
"27907255","2022-05-31",0,"Non-University","Male",83,2,9,0,2,NA,0,0,0,0,0,0,0,0,0
"27907256","2022-05-30",0,"Non-University","Female",75,1,5,0,NA,NA,0,0,0,0,0,0,0,1,0
"27907259","2022-05-30",0,"University","Female",70,2,4,1,3,NA,0,0,0,0,0,1,0,0,1
"27907260","2022-05-29",0,"Non-University","Male",87,2,4,0,3,NA,0,0,0,1,0,0,0,0,0
"27907261","2022-06-08",0,"Non-University","Female",71,3,10,0,3,NA,0,0,1,NA,NA,NA,NA,NA,0
"27907263","2022-05-30",0,"University","Male",31,2,3,0,3,NA,0,0,0,0,0,0,0,0,0
"27907264","2022-05-27",0,"University","Female",48,1,5,0,2,NA,0,0,0,0,0,0,0,0,1
